DatasetID,year1,author1,y:Value,y,dy,x1:ResEn,x1(eV),dx1(eV),x2:IncEn,x2(eV),dx2(eV),x3:SecEn,x3(eV),dx3(eV),x4:Angle,x4(deg),dx4(deg),x5:Num,x5,dx5,x6:Other,x6,dx6,x7:Prod,ProdZA,ProdM,zaTarg1,Targ1,Proj,Emiss,Prod1,MF,MT,ReacType,Quant1,nx,indVars,Reacode
14224002,2009,T.Nakamura+,Data(B),9.5e-6,3.4e-6,null,,,EN(EV),2.14406e+6,,null,,,null,,,null,,,null,,,null,,,6014,6-C-14,N,G,6-C-15,3,102,CS,CS,1,2,"6-C-14(N,G)6-C-15,,SIG,,,DERIV"
14224002,2009,T.Nakamura+,Data(B),1.13e-5,4.2e-6,null,,,EN(EV),2.35847e+6,,null,,,null,,,null,,,null,,,null,,,6014,6-C-14,N,G,6-C-15,3,102,CS,CS,1,2,"6-C-14(N,G)6-C-15,,SIG,,,DERIV"
14224002,2009,T.Nakamura+,Data(B),8.7e-6,5.3e-6,null,,,EN(EV),2.57287e+6,,null,,,null,,,null,,,null,,,null,,,6014,6-C-14,N,G,6-C-15,3,102,CS,CS,1,2,"6-C-14(N,G)6-C-15,,SIG,,,DERIV"
14224002,2009,T.Nakamura+,Data(B),1.37e-5,6.4e-6,null,,,EN(EV),2.78728e+6,,null,,,null,,,null,,,null,,,null,,,6014,6-C-14,N,G,6-C-15,3,102,CS,CS,1,2,"6-C-14(N,G)6-C-15,,SIG,,,DERIV"
14224002,2009,T.Nakamura+,Data(B),1.34e-5,8.0e-6,null,,,EN(EV),3.00169e+6,,null,,,null,,,null,,,null,,,null,,,6014,6-C-14,N,G,6-C-15,3,102,CS,CS,1,2,"6-C-14(N,G)6-C-15,,SIG,,,DERIV"
22995003,2008,R.Reifarth+,Data(B),1.07e-5,1.2e-6,null,,,SpE(EV),1.5e+5,9.0e+4,null,,,null,,,null,,,null,,,null,,,6014,6-C-14,N,G,6-C-15,3,102,CS,CS,1,2,"6-C-14(N,G)6-C-15,,SIG,,SPA"
22995003,2008,R.Reifarth+,Data(B),1.7e-5,1.5e-6,null,,,SpE(EV),5.0e+5,1.3e+5,null,,,null,,,null,,,null,,,null,,,6014,6-C-14,N,G,6-C-15,3,102,CS,CS,1,2,"6-C-14(N,G)6-C-15,,SIG,,SPA"
22995003,2008,R.Reifarth+,Data(B),1.58e-5,1.6e-6,null,,,SpE(EV),7.5e+5,1.5e+5,null,,,null,,,null,,,null,,,null,,,6014,6-C-14,N,G,6-C-15,3,102,CS,CS,1,2,"6-C-14(N,G)6-C-15,,SIG,,SPA"
229950041,2008,R.Reifarth+,Data(NO-DIM),1.22e-5,8.0e-7,null,,,SpT(EV),23300,,null,,,null,,,null,,,null,,,null,,,6014,6-C-14,N,G,6-C-15,0,0,Ratio,CS,1,2,"(6-C-14(N,G)6-C-15,,SIG,,MXW)/(79-AU-197(N,G)79-AU-198,,SIG,,SPA)"
229950042,2008,R.Reifarth+,Data(B),7.5e-6,5.0e-7,null,,,SpT(EV),23300,,null,,,null,,,null,,,null,,,null,,,6014,6-C-14,N,G,6-C-15,3,102,CS,CS,1,2,"6-C-14(N,G)6-C-15,,SIG,,MXW"
232520031,1992,H.Beer+,Data(NO-DIM),2.65e-6,6.6e-7,null,,,SpT(EV),23300,,null,,,null,,,null,,,null,,,null,,,6014,6-C-14,N,G,6-C-15,203,102,Ratio,CS,1,2,"(6-C-14(N,G)6-C-15,,SIG,,MXW)/(79-AU-197(N,G)79-AU-198,,SIG,,MXW)"
232520032,1992,H.Beer+,Data(B),1.97e-6,4.925e-7,null,,,SpT(EV),23300,,null,,,null,,,null,,,null,,,null,,,6014,6-C-14,N,G,6-C-15,3,102,CS,CS,1,2,"6-C-14(N,G)6-C-15,,SIG,,MXW"
